,y_test,prediction
6524,703.0848,1377.0599862256554
8131,4729.8432,4599.743033110314
2127,4211.185,2754.42264373062
592,2942.836,1877.781591289219
3265,1659.1736,3845.1489458802916
3055,572.588,372.45639851304105
5666,2966.139,1844.8357449309074
1691,1384.1982,2903.479346719437
7906,427.4436,1460.3547958659317
2929,4604.6728,3918.9088965001683
8424,3739.1328,3227.066548897327
4302,3338.987,3143.02525104699
847,87.2198,-557.091952817907
4824,5683.2688,4135.135212115303
6779,123.8388,-1172.0250683558202
624,4993.5,3906.1999575463915
7784,2681.8424,2288.091479885612
3910,1621.8888,3321.762567801142
5454,3094.6384,3192.783884680823
5771,319.584,638.8256282556082
3070,2293.0152,1768.369502610482
8283,1845.5976,1578.3346133231662
756,1061.951,1580.7134496092667
2941,1990.742,2463.7756124515518
2191,521.9872,791.5879978150048
4168,4396.9432,2742.023456632185
5928,980.0576,1062.0328951278366
4205,5487.5236,3441.5968508236765
5822,1860.2452,1443.0118367839927
7797,383.5008,757.5754037075244
6275,1938.8096,2004.8782688239226
5581,3831.0132,2988.299580289258
6198,3214.4824,3095.288017769132
7205,3004.0896,2110.2562159950876
3257,890.8404,2164.448839739039
6346,629.181,834.4115378241131
6318,253.004,567.7595621111461
6339,976.7286,1806.3573587445214
