,y_test,prediction
447,790.9704,763.839137955412
6524,703.0848,1378.3081368417534
8131,4729.8432,4600.099713160541
2127,4211.185,2754.63064845521
592,2942.836,1877.8955407590256
3265,1659.1736,3844.4275511837577
3055,572.588,376.33493664186403
5666,2966.139,1844.4189934185429
1691,1384.1982,2901.3755415546275
7906,427.4436,1461.1163396524078
2929,4604.6728,3916.3429100394574
8424,3739.1328,3230.7873210249754
4302,3338.987,3145.2687643587233
847,87.2198,-551.9516339066229
4824,5683.2688,4134.310894283794
6779,123.8388,-1168.61305703894
624,4993.5,3906.1294010647553
7784,2681.8424,2287.733889245252
3910,1621.8888,3321.2356114129
5454,3094.6384,3194.7834355314385
5771,319.584,637.751671625049
3070,2293.0152,1770.9530793513081
8283,1845.5976,1577.501632749117
756,1061.951,1579.7753724971685
2941,1990.742,2462.6190771045754
2191,521.9872,789.0174918781929
4168,4396.9432,2744.120598294303
5928,980.0576,1061.0229159849873
4205,5487.5236,3440.248012635209
5822,1860.2452,1444.9522361917723
7797,383.5008,756.1218768050984
6275,1938.8096,2001.6419242141847
5581,3831.0132,2987.0532077534112
6198,3214.4824,3094.0187380317484
7205,3004.0896,2111.793177670257
3257,890.8404,2162.250916498733
6346,629.181,832.2584988818581
6318,253.004,572.4265137968024
6339,976.7286,1807.096244480538
