,y_test,prediction
447,790.9704,765.1354771514312
6524,703.0848,1376.974726376017
8131,4729.8432,4599.673163057826
2127,4211.185,2754.28949619993
592,2942.836,1877.8142608005244
3265,1659.1736,3845.1072480675075
3055,572.588,372.8575204495895
5666,2966.139,1844.7471877420699
1691,1384.1982,2903.3511890607238
7906,427.4436,1460.584173731618
2929,4604.6728,3918.9092581481086
8424,3739.1328,3227.2975323641203
4302,3338.987,3143.111027354023
847,87.2198,-556.672500233977
4824,5683.2688,4135.033508591394
6779,123.8388,-1171.695184296706
624,4993.5,3906.1396460746073
7784,2681.8424,2288.0969243169698
3910,1621.8888,3321.6681649626994
5454,3094.6384,3192.808378934325
5771,319.584,638.9490376655377
3070,2293.0152,1768.3852639482918
8283,1845.5976,1578.3382304721074
756,1061.951,1580.6077378081407
2941,1990.742,2463.630169894737
2191,521.9872,791.5184501258296
4168,4396.9432,2742.22240281951
5928,980.0576,1061.9605809592815
4205,5487.5236,3441.5922402102456
5822,1860.2452,1442.938702306545
7797,383.5008,757.416326184453
6275,1938.8096,2004.7738484882043
5581,3831.0132,2988.386127310023
6198,3214.4824,3095.2264600273847
7205,3004.0896,2110.288675718567
3257,890.8404,2164.318168281824
6346,629.181,834.4117923666374
6318,253.004,567.9536796471443
6339,976.7286,1806.3506788194475
